Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT,AAPL,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,
2022-01-20 00:00:00+00:00,162.03671264648438,133.179443359375,294.5641784667969,164.50999450683594,133.50650024414062,301.6000061035156,169.67999267578125,137.91200256347656,311.6499938964844,164.17999267578125,133.14450073242188,301.1400146484375,166.97999572753906,136.51400756835938,309.07000732421875,91420500,21930000,35380700
2022-01-21 00:00:00+00:00,159.9683074951172,129.77330017089844,289.12408447265625,162.41000366210938,130.0919952392578,296.0299987792969,166.3300018310547,134.760498046875,304.1099853515625,162.3000030517578,130.00100708007812,295.6099853515625,164.4199981689453,133.01199340820312,302.69000244140625,122848900,41920000,57984400
2022-01-24 00:00:00+00:00,159.19015502929688,130.05259704589844,289.45611572265625,161.6199951171875,130.3719940185547,296.3699951171875,162.3000030517578,130.77850341796875,297.1099853515625,154.6999969482422,124.64195251464844,276.04998779296875,160.02000427246094,126.02749633789062,292.20001220703125,162294600,55148000,85731500
2022-01-25 00:00:00+00:00,157.37782287597656,126.42501831054688,281.75994873046875,159.77999877929688,126.7354965209961,288.489990234375,162.75999450683594,129.3385009765625,294.989990234375,157.02000427246094,126.37799835205078,285.1700134277344,158.97999572753906,128.4355010986328,291.5199890136719,115798400,36008000,72848600
2022-01-26 00:00:00+00:00,157.2891845703125,128.92340087890625,289.7882385253906,159.69000244140625,129.24000549316406,296.7099914550781,164.38999938964844,132.8074951171875,308.5,157.82000732421875,127.15350341796875,293.0299987792969,163.5,130.59249877929688,307.989990234375,108275300,39630000,90428900
2022-01-27 00:00:00+00:00,156.8262481689453,128.80467224121094,292.8451843261719,159.22000122070312,129.12100219726562,299.8399963378906,163.83999633789062,132.60995483398438,307.29998779296875,158.27999877929688,128.94500732421875,297.92999267578125,162.4499969482422,131.36099243164062,302.6600036621094,121954600,30248000,53481300
2022-01-28 00:00:00+00:00,167.76922607421875,132.9629669189453,301.0688171386719,170.3300018310547,133.2895050048828,308.260009765625,170.35000610351562,133.37049865722656,308.4800109863281,162.8000030517578,128.6945037841797,294.45001220703125,165.7100067138672,130.0,300.2300109863281,179935700,30518000,49743700
2022-01-31 00:00:00+00:00,172.15232849121094,135.36607360839844,303.7253112792969,174.77999877929688,135.69850158691406,310.9800109863281,175.0,135.843505859375,312.3800048828125,169.50999450683594,132.2740020751953,306.3699951171875,170.16000366210938,134.197998046875,308.95001220703125,115541600,34056000,46444500
2022-02-01 00:00:00+00:00,171.98487854003906,137.54071044921875,301.55718994140625,174.61000061035156,137.8784942626953,308.760009765625,174.83999633789062,138.1999969482422,310.6300048828125,172.30999755859375,134.56825256347656,305.1300048828125,174.00999450683594,137.8350067138672,310.4100036621094,86213900,51204000,40950400
2022-02-02 00:00:00+00:00,173.19635009765625,147.673828125,306.1474914550781,175.83999633789062,148.0364990234375,313.4599914550781,175.8800048828125,152.10000610351562,315.1199951171875,173.3300018310547,145.5574951171875,308.8800048828125,174.75,151.86349487304688,309.6300048828125,84914300,89750000,36636000
2022-02-03 00:00:00+00:00,170.30056762695312,142.30104064941406,294.22235107421875,172.89999389648438,142.65049743652344,301.25,176.24000549316406,149.11770629882812,311.2300109863281,172.1199951171875,142.2050018310547,299.9599914550781,174.47999572753906,145.2949981689453,309.489990234375,89418100,56930000,43730000
2022-02-04 00:00:00+00:00,170.01458740234375,142.66563415527344,298.8028869628906,172.38999938964844,143.01600646972656,305.94000244140625,174.10000610351562,144.53524780273438,308.79998779296875,170.67999267578125,139.8175048828125,299.9700012207031,171.67999267578125,143.01699829101562,300.2099914550781,82465400,49224000,35096500
2022-02-07 00:00:00+00:00,169.2946319580078,138.59762573242188,293.9293518066406,171.66000366210938,138.93800354003906,300.95001220703125,173.9499969482422,143.84649658203125,307.8399963378906,170.9499969482422,138.69900512695312,299.8999938964844,172.86000061035156,143.70899963378906,306.1700134277344,77251200,44610000,28533300
2022-02-08 00:00:00+00:00,172.4209442138672,138.87196350097656,297.455078125,174.8300018310547,139.21299743652344,304.55999755859375,175.35000610351562,139.83709716796875,305.55999755859375,171.42999267578125,136.8730010986328,299.95001220703125,171.72999572753906,138.9912567138672,301.25,74829200,34256000,32421200
2022-02-09 00:00:00+00:00,173.85098266601562,141.10647583007812,303.95001220703125,176.27999877929688,141.4530029296875,311.2099914550781,176.64999389648438,142.17550659179688,311.92999267578125,174.89999389648438,140.3769989013672,307.3900146484375,176.0500030517578,140.84974670410156,309.8699951171875,71285000,28628000,31284700
2022-02-10 00:00:00+00:00,169.74827575683594,138.262939453125,295.3259582519531,172.1199951171875,138.6024932861328,302.3800048828125,175.47999572753906,141.43099975585938,309.1199951171875,171.5500030517578,138.0500030517578,300.70001220703125,174.13999938964844,139.5,304.0400085449219,90865900,33018000,45386200
2022-02-11 00:00:00+00:00,166.3162384033203,133.80140686035156,288.1572265625,168.63999938964844,134.1300048828125,295.0400085449219,173.0800018310547,139.2832489013672,304.2900085449219,168.0399932861328,133.2884979248047,294.2200012207031,172.3300018310547,138.75,303.19000244140625,98670700,38808000,39175600
2022-02-14 00:00:00+00:00,166.5529327392578,134.96853637695312,288.11810302734375,168.8800048828125,135.3000030517578,295.0,169.5800018310547,136.16650390625,296.760009765625,166.55999755859375,133.302001953125,291.3500061035156,167.3699951171875,133.36549377441406,293.7699890136719,86185500,26792000,36359500
2022-02-15 00:00:00+00:00,170.40902709960938,136.09127807617188,293.4604797363281,172.7899932861328,136.42550659179688,300.4700012207031,172.9499969482422,137.89999389648438,300.79998779296875,170.25,135.5395050048828,297.0199890136719,170.97000122070312,137.47149658203125,300.010009765625,62527400,26578000,27058300
2022-02-16 00:00:00+00:00,170.17236328125,137.1506805419922,293.1180419921875,172.5500030517578,137.4875030517578,299.5,173.33999633789062,137.9459991455078,300.8699951171875,170.0500030517578,134.8236541748047,293.67999267578125,171.85000610351562,136.4304962158203,298.3699951171875,61177400,25610000,29982100
2022-02-17 00:00:00+00:00,166.5529327392578,131.984375,284.5348815917969,168.8800048828125,132.30850219726562,290.7300109863281,171.91000366210938,136.83949279785156,296.79998779296875,168.47000122070312,132.20199584960938,290.0,171.02999877929688,136.14999389648438,296.3599853515625,69589300,30968000,32461600
2022-02-18 00:00:00+00:00,164.99472045898438,130.1478729248047,281.7945251464844,167.3000030517578,130.46749877929688,287.92999267578125,170.5399932861328,133.82400512695312,293.8599853515625,166.19000244140625,130.3070526123047,286.30999755859375,169.82000732421875,133.03750610351562,293.04998779296875,82772700,31858000,34264000
2022-02-22 00:00:00+00:00,162.0557861328125,129.0854949951172,281.5890197753906,164.32000732421875,129.40249633789062,287.7200012207031,166.69000244140625,131.9007568359375,291.5400085449219,162.14999389648438,127.74099731445312,284.5,164.97999572753906,129.98500061035156,285.0,91162800,38906000,41736100
2022-02-23 00:00:00+00:00,157.86431884765625,127.2724380493164,274.2977600097656,160.07000732421875,127.58499908447266,280.2699890136719,166.14999389648438,131.74899291992188,291.70001220703125,159.75,127.50350189208984,280.1000061035156,165.5399932861328,131.07850646972656,290.17999267578125,90009200,26432000,37811200
2022-02-24 00:00:00+00:00,160.49754333496094,132.3484649658203,288.3126220703125,162.74000549316406,132.67349243164062,294.5899963378906,162.85000610351562,133.03700256347656,295.1600036621094,152.0,124.7645034790039,271.5199890136719,152.5800018310547,125.0,272.510009765625,141147500,43166000,56989700
2022-02-25 00:00:00+00:00,162.57847595214844,134.18994140625,290.9746398925781,164.85000610351562,134.51950073242188,297.30999755859375,165.1199951171875,135.38900756835938,297.6300048828125,160.8699951171875,131.76499938964844,291.6499938964844,163.83999633789062,133.52549743652344,295.1400146484375,91974200,26236000,32546700
2022-02-28 00:00:00+00:00,162.8447723388672,134.56056213378906,292.4231262207031,165.1199951171875,134.89100646972656,298.7900085449219,165.4199981689453,135.6405029296875,299.1400146484375,162.42999267578125,132.82525634765625,293.0,163.05999755859375,133.2845001220703,294.30999755859375,95056600,29676000,34627500
2022-03-01 00:00:00+00:00,160.95118713378906,133.83932495117188,288.66497802734375,163.1999969482422,134.16799926757812,294.95001220703125,166.60000610351562,136.11099243164062,299.9700012207031,161.97000122070312,133.3784942626953,292.1499938964844,164.6999969482422,134.47999572753906,296.3999938964844,83474400,24640000,31217800
2022-03-02 00:00:00+00:00,164.26492309570312,134.42138671875,293.7932434082031,166.55999755859375,134.75149536132812,300.19000244140625,167.36000061035156,135.61549377441406,301.4700012207031,162.9499969482422,133.4324951171875,293.70001220703125,164.38999938964844,134.60824584960938,295.3599853515625,79724800,23966000,31873000
2022-03-03 00:00:00+00:00,163.93946838378906,133.97897338867188,289.61431884765625,166.22999572753906,134.30799865722656,295.9200134277344,168.91000366210938,136.71380615234375,303.1300048828125,165.5500030517578,133.43099975585938,294.04998779296875,168.47000122070312,135.97850036621094,302.8900146484375,76678400,19780000,27314500
2022-03-04 00:00:00+00:00,160.92161560058594,131.79832458496094,283.68341064453125,163.1699981689453,132.1219940185547,289.8599853515625,165.5500030517578,134.19900512695312,295.6600036621094,162.10000610351562,130.4084930419922,287.1700134277344,164.49000549316406,133.38250732421875,294.2900085449219,83737200,24446000,32356500
2022-03-07 00:00:00+00:00,157.10494995117188,126.1546859741211,272.9667053222656,159.3000030517578,126.4645004272461,278.9100036621094,165.02000427246094,131.9040069580078,289.69000244140625,159.0399932861328,126.41000366210938,278.5299987792969,163.36000061035156,131.9040069580078,288.5299987792969,96418800,39178000,43157200
2022-03-08 00:00:00+00:00,155.2705841064453,126.96669006347656,269.9719543457031,157.44000244140625,127.27850341796875,275.8500061035156,162.8800048828125,131.2465057373047,283.9599914550781,155.8000030517578,125.86074829101562,270.0,158.82000732421875,126.25050354003906,277.79998779296875,131148300,35250000,48159500
2022-03-09 00:00:00+00:00,160.7046356201172,133.53805541992188,282.3523864746094,162.9499969482422,133.86599731445312,288.5,163.41000366210938,134.19850158691406,289.6000061035156,159.41000366210938,130.08799743652344,280.7799987792969,161.47999572753906,131.39999389648438,283.44000244140625,91454900,32258000,35204500
2022-03-10 00:00:00+00:00,156.335693359375,132.35696411132812,279.5044250488281,158.52000427246094,132.6820068359375,285.5899963378906,160.38999938964844,133.5384979248047,286.6000061035156,155.97999572753906,131.4010009765625,280.5799865722656,160.1999969482422,131.46249389648438,283.0199890136719,105342000,24266000,30628000
2022-03-11 00:00:00+00:00,152.59791564941406,130.15585327148438,274.10205078125,154.72999572753906,130.47549438476562,280.07000732421875,159.27999877929688,134.1999969482422,289.510009765625,154.5,130.29649353027344,279.42999267578125,158.92999267578125,133.99949645996094,287.9599914550781,96970100,26600000,27209300
2022-03-14 00:00:00+00:00,148.54454040527344,126.43051147460938,270.54937744140625,150.6199951171875,126.74099731445312,276.44000244140625,154.1199951171875,131.0260009765625,285.3999938964844,150.10000610351562,126.41300201416016,275.82000732421875,151.4499969482422,130.572998046875,280.3399963378906,108732100,30254000,30660700
2022-03-15 00:00:00+00:00,152.95294189453125,129.34286499023438,281.03118896484375,155.08999633789062,129.66050720214844,287.1499938964844,155.57000732421875,130.51724243164062,287.82000732421875,150.3800048828125,126.56800079345703,278.7300109863281,150.89999389648438,127.74150085449219,280.3500061035156,92964300,30292000,34245100
2022-03-16 00:00:00+00:00,157.3909454345703,133.3629913330078,288.11688232421875,159.58999633789062,133.6905059814453,294.3900146484375,160.0,133.77099609375,294.57000732421875,154.4600067138672,129.2010040283203,283.20001220703125,157.0500030517578,131.0,289.1099853515625,102300200,32058000,37826300
2022-03-17 00:00:00+00:00,158.40676879882812,134.270751953125,288.92919921875,160.6199951171875,134.60049438476562,295.2200012207031,161.0,134.739501953125,295.6099853515625,157.6300048828125,132.718994140625,289.3699951171875,158.61000061035156,133.3209991455078,293.2900085449219,75615400,23994000,30816600
2022-03-18 00:00:00+00:00,161.72047424316406,136.4663543701172,294.0281677246094,163.97999572753906,136.80149841308594,300.42999267578125,164.47999572753906,136.9134979248047,301.0,159.75999450683594,132.9320068359375,292.7300109863281,160.50999450683594,133.88400268554688,295.3699951171875,123511700,45900000,43390600
2022-03-21 00:00:00+00:00,163.1011505126953,136.14414978027344,292.7852783203125,165.3800048828125,136.47850036621094,299.1600036621094,166.35000610351562,137.58250427246094,300.1400146484375,163.00999450683594,134.6114959716797,294.8999938964844,163.50999450683594,136.84750366210938,298.8900146484375,95811400,26632000,28351200
2022-03-22 00:00:00+00:00,166.4937744140625,139.933837890625,297.5808410644531,168.82000732421875,140.27749633789062,304.05999755859375,169.4199981689453,141.5,305.0,164.91000366210938,136.5,298.7699890136719,165.50999450683594,136.5,299.79998779296875,81532000,29776000,27599700
2022-03-23 00:00:00+00:00,167.8646240234375,138.16419982910156,293.1081848144531,170.2100067138672,138.5034942626953,299.489990234375,172.63999938964844,140.02499389648438,303.2300109863281,167.64999389648438,138.16650390625,297.7200012207031,167.99000549316406,139.1385040283203,300.510009765625,98062700,25302000,25715400
2022-03-24 00:00:00+00:00,171.6714324951172,140.96580505371094,297.61993408203125,174.07000732421875,141.31199645996094,304.1000061035156,174.13999938964844,141.39649963378906,304.20001220703125,170.2100067138672,138.03939819335938,298.32000732421875,171.05999755859375,139.2725067138672,299.1400146484375,90131400,20544000,24484500
2022-03-25 00:00:00+00:00,172.3124542236328,141.1748046875,297.20892333984375,174.72000122070312,141.52149963378906,303.67999267578125,175.27999877929688,141.95950317382812,305.5,172.75,139.69949340820312,299.2900085449219,173.8800048828125,141.75399780273438,305.2300109863281,80546200,19270000,22566500
2022-03-28 00:00:00+00:00,173.18035888671875,141.6022491455078,304.0793151855469,175.60000610351562,141.9499969482422,310.70001220703125,175.72999572753906,141.97650146484375,310.79998779296875,172.0,139.82815551757812,304.3299865722656,172.1699981689453,140.6844940185547,304.3299865722656,90371900,23774000,29578200
2022-03-29 00:00:00+00:00,176.49404907226562,142.89906311035156,308.68896484375,178.9600067138672,143.25,315.4100036621094,179.00999450683594,144.16250610351562,315.82000732421875,176.33999633789062,142.48399353027344,309.04998779296875,176.69000244140625,143.16050720214844,313.9100036621094,100589400,28678000,30393400
2022-03-30 00:00:00+00:00,175.3204803466797,142.2950439453125,307.1719970703125,177.77000427246094,142.64450073242188,313.8599853515625,179.61000061035156,143.48049926757812,315.95001220703125,176.6999969482422,142.16799926757812,311.5799865722656,178.5500030517578,142.8699951171875,313.760009765625,92633200,21046000,28163600
2022-03-31 00:00:00+00:00,172.2039794921875,139.30738830566406,301.7402038574219,174.61000061035156,139.64950561523438,308.30999755859375,178.02999877929688,142.64450073242188,315.1400146484375,174.39999389648438,139.61900329589844,307.8900146484375,177.83999633789062,142.44850158691406,313.8999938964844,103049300,29516000,33422100
2022-04-01 00:00:00+00:00,171.90811157226562,140.35531616210938,302.8266296386719,174.30999755859375,140.6999969482422,309.4200134277344,174.8800048828125,140.9499969482422,310.1300048828125,171.94000244140625,138.7969970703125,305.5400085449219,174.02999877929688,140.00999450683594,309.3699951171875,78751300,23480000,27110500
2022-04-04 00:00:00+00:00,175.98121643066406,143.2906036376953,308.2583312988281,178.44000244140625,143.6425018310547,314.9700012207031,178.49000549316406,144.0437469482422,315.1099853515625,174.44000244140625,140.82449340820312,309.7099914550781,174.57000732421875,140.82449340820312,310.0899963378906,76468400,19076000,24289600
2022-04-05 00:00:00+00:00,172.64776611328125,140.71742248535156,304.2554931640625,175.05999755859375,141.06300354003906,310.8800048828125,178.3000030517578,143.58999633789062,314.8699951171875,174.4199981689453,140.94349670410156,309.8699951171875,177.5,143.39950561523438,313.2699890136719,73401800,19256000,23156700
2022-04-06 00:00:00+00:00,169.4622802734375,136.83993530273438,293.1180419921875,171.8300018310547,137.17599487304688,299.5,173.6300048828125,139.84849548339844,307.0,170.1300048828125,136.41810607910156,296.7099914550781,172.36000061035156,139.1614990234375,305.19000244140625,89058800,23574000,40110400
2022-04-07 00:00:00+00:00,169.7680206298828,136.13067626953125,294.9481201171875,172.13999938964844,136.46499633789062,301.3699951171875,173.36000061035156,137.70150756835938,303.6499938964844,169.85000610351562,134.8572540283203,296.3500061035156,171.16000366210938,136.6179962158203,296.6600036621094,77594700,19448000,31411200
2022-04-08 00:00:00+00:00,167.7462921142578,133.68218994140625,290.6418762207031,170.08999633789062,134.010498046875,296.9700012207031,171.77999877929688,136.25,301.1199951171875,169.1999969482422,133.75250244140625,296.2799987792969,171.77999877929688,136.25,300.44000244140625,76575500,16434000,24361900
2022-04-11 00:00:00+00:00,163.466064453125,129.478515625,279.1814880371094,165.75,129.79649353027344,285.260009765625,169.02999877929688,132.93919372558594,292.6099853515625,165.5,129.61749267578125,285.0,168.7100067138672,132.89999389648438,291.7900085449219,72246700,24188000,34569300
2022-04-12 00:00:00+00:00,165.34976196289062,128.05999755859375,276.0495910644531,167.66000366210938,128.37449645996094,282.05999755859375,169.8699951171875,132.42349243164062,290.739990234375,166.63999938964844,127.57599639892578,280.489990234375,168.02000427246094,132.42349243164062,289.239990234375,79265200,23004000,30966700
2022-04-13 00:00:00+00:00,168.05198669433594,129.96682739257812,281.4910888671875,170.39999389648438,130.28599548339844,287.6199951171875,171.0399932861328,130.65574645996094,288.5799865722656,166.77000427246094,128.4385986328125,281.29998779296875,167.38999938964844,128.62649536132812,282.7300109863281,70618900,19542000,21907200
2022-04-14 00:00:00+00:00,163.01243591308594,126.94125366210938,273.86712646484375,165.2899932861328,127.25299835205078,279.8299865722656,171.27000427246094,130.7102508544922,288.30999755859375,165.0399932861328,127.11150360107422,279.32000732421875,170.6199951171875,130.64950561523438,288.0899963378906,75329400,23484000,28221600
2022-04-18 00:00:00+00:00,162.7954559326172,127.64752197265625,274.54241943359375,165.07000732421875,127.96099853515625,280.5199890136719,166.60000610351562,128.71200561523438,282.4599914550781,163.57000732421875,126.57845306396484,278.3399963378906,163.9199981689453,127.41000366210938,278.9100036621094,69023900,14918000,20778000
2022-04-19 00:00:00+00:00,165.09332275390625,130.2112274169922,279.2206115722656,167.39999389648438,130.531005859375,285.29998779296875,167.82000732421875,130.90374755859375,286.1700134277344,163.91000366210938,127.45149993896484,278.4100036621094,165.02000427246094,128.07699584960938,279.3800048828125,67723800,22720000,22297700
2022-04-20 00:00:00+00:00,164.92567443847656,127.93132781982422,280.25799560546875,167.22999572753906,128.24549865722656,286.3599853515625,168.8800048828125,131.92349243164062,289.70001220703125,166.10000610351562,127.89405059814453,285.3699951171875,168.75999450683594,131.28399658203125,289.3999938964844,67929800,22610000,22906700
2022-04-21 00:00:00+00:00,164.1268310546875,124.63142395019531,274.8262634277344,166.4199981689453,124.9375,280.80999755859375,171.52999877929688,130.3074951171875,293.29998779296875,165.91000366210938,124.6500015258789,280.05999755859375,168.91000366210938,129.35000610351562,288.5799865722656,87227800,30158000,29454600
2022-04-22 00:00:00+00:00,159.5606231689453,119.32096099853516,268.190673828125,161.7899932861328,119.61399841308594,274.0299987792969,167.8699951171875,125.4520034790039,283.20001220703125,161.5,119.1405029296875,273.3800048828125,166.4600067138672,125.0,281.67999267578125,84882400,46410000,29405800
2022-04-25 00:00:00+00:00,160.63560485839844,122.94806671142578,274.7381286621094,162.8800048828125,123.25,280.7200012207031,163.1699981689453,123.27799987792969,281.1099853515625,158.4600067138672,118.76924896240234,270.7699890136719,161.1199951171875,119.42949676513672,273.2900085449219,96046400,34522000,35678900
2022-04-26 00:00:00+00:00,154.63938903808594,119.21322631835938,264.46197509765625,156.8000030517578,119.50599670410156,270.2200012207031,162.33999633789062,122.75,278.3599853515625,156.72000122070312,119.16184997558594,270.0,162.25,122.75,277.5,95623200,49394000,46518400
2022-04-27 00:00:00+00:00,154.41256713867188,114.73872375488281,277.1849365234375,156.57000732421875,115.02050018310547,283.2200012207031,159.7899932861328,117.5,290.9700012207031,155.3800048828125,113.12425231933594,279.1600036621094,155.91000366210938,114.37300109863281,282.1000061035156,88063200,62238000,63477700
2022-04-28 00:00:00+00:00,161.38516235351562,119.11896514892578,283.45831298828125,163.63999938964844,119.4114990234375,289.6300048828125,164.52000427246094,120.4384994506836,290.9800109863281,158.92999267578125,115.1438980102539,281.4599914550781,159.25,117.11499786376953,285.19000244140625,130216800,36790000,33646600
2022-04-29 00:00:00+00:00,155.47764587402344,114.68485260009766,271.6063537597656,157.64999389648438,114.96649932861328,277.5199890136719,166.1999969482422,118.95999908447266,289.8800048828125,157.25,114.69400024414062,276.5,161.83999633789062,117.5780029296875,288.6099853515625,131747600,33694000,37073900
2022-05-02 00:00:00+00:00,155.78341674804688,116.86997985839844,278.408203125,157.9600067138672,117.15699768066406,284.4700012207031,158.22999572753906,117.3395004272461,284.94000244140625,153.27000427246094,113.39949798583984,276.2200012207031,156.7100067138672,113.90650177001953,277.7099914550781,123055300,30280000,35151100
2022-05-03 00:00:00+00:00,157.28244018554688,117.8401107788086,275.7756042480469,159.47999572753906,118.12950134277344,281.7799987792969,160.7100067138672,119.30000305175781,284.1300048828125,156.32000732421875,116.62699890136719,280.1499938964844,158.14999389648438,116.76499938964844,283.9599914550781,88966500,21216000,25978600
2022-05-04 00:00:00+00:00,163.73236083984375,122.27471160888672,283.8008117675781,166.02000427246094,122.57499694824219,289.9800109863281,166.47999572753906,123.14299774169922,290.8800048828125,159.25999450683594,115.7385025024414,276.7300109863281,159.6699981689453,118.00350189208984,282.5899963378906,108256500,33232000,33599300
2022-05-05 00:00:00+00:00,154.6098175048828,116.46049499511719,271.4400329589844,156.77000427246094,116.74649810791016,277.3500061035156,164.0800018310547,121.2332534790039,286.3500061035156,154.9499969482422,115.18250274658203,274.3399963378906,163.85000610351562,120.22049713134766,285.5400085449219,130525300,43090000,43260400
2022-05-06 00:00:00+00:00,155.34068298339844,115.37665557861328,268.87579345703125,157.27999877929688,115.66000366210938,274.7300109863281,159.44000244140625,117.49849700927734,279.25,154.17999267578125,114.14299774169922,271.2699890136719,156.00999450683594,115.51899719238281,274.80999755859375,116124600,35310000,37780300
2022-05-09 00:00:00+00:00,150.18502807617188,112.80696105957031,258.94207763671875,152.05999755859375,113.08399963378906,264.5799865722656,155.8300018310547,115.56289672851562,272.3599853515625,151.49000549316406,112.55149841308594,263.32000732421875,154.92999267578125,113.30349731445312,270.05999755859375,131577900,34520000,47726000
2022-05-10 00:00:00+00:00,152.60484313964844,114.30379486083984,263.75726318359375,154.50999450683594,114.58450317382812,269.5,156.74000549316406,116.69100189208984,273.75,152.92999267578125,113.38330078125,265.07000732421875,155.52000427246094,116.04049682617188,271.69000244140625,115366700,31158000,39336400
2022-05-11 00:00:00+00:00,144.69358825683594,113.68181610107422,254.99795532226562,146.5,113.96099853515625,260.54998779296875,155.4499969482422,116.6709976196289,271.3599853515625,145.80999755859375,113.6500015258789,259.29998779296875,153.5,113.71050262451172,265.67999267578125,142689800,36502000,48975900
2022-05-12 00:00:00+00:00,140.80218505859375,112.88378143310547,249.90878295898438,142.55999755859375,113.16100311279297,255.35000610351562,146.1999969482422,114.85649871826172,259.8800048828125,138.8000030517578,110.1135025024414,250.02000427246094,142.77000427246094,111.93800354003906,257.69000244140625,182602000,41464000,51033800
2022-05-13 00:00:00+00:00,145.29608154296875,116.23006439208984,255.55580139160156,147.11000061035156,116.5155029296875,261.1199951171875,148.10000610351562,118.08499908447266,263.0400085449219,143.11000061035156,114.0,255.35000610351562,144.58999633789062,114.84549713134766,257.3500061035156,113990900,29738000,34925100
2022-05-16 00:00:00+00:00,143.74542236328125,114.51128387451172,255.92774963378906,145.5399932861328,114.7925033569336,261.5,147.52000427246094,116.60749816894531,265.82000732421875,144.17999267578125,114.33499908447266,255.77999877929688,145.5500030517578,115.38400268554688,259.9599914550781,86643800,23282000,32550900
